"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2010,2173605.48650608,1111732.03283026,4249729.85526152,14.5918978612474,0.342081854285936,"index","California",14,"greenspotted rockfish"
2011,2109855.77825789,1043481.06454459,4266001.13437705,14.5621301515796,0.359219505000322,"index","California",14,"greenspotted rockfish"
2012,1916847.45684426,954356.732651822,3850032.2228573,14.4661924449671,0.355822676506377,"index","California",14,"greenspotted rockfish"
2013,3116253.08751564,1396629.21945015,6953193.56792064,14.9521419045986,0.40948186798734,"index","California",14,"greenspotted rockfish"
2014,1950007.89295072,986631.642797636,3854053.14164452,14.4833439781988,0.347604315046186,"index","California",14,"greenspotted rockfish"
2015,2422359.48808799,1069668.7400924,5485647.35006002,14.7002526182116,0.417044932892719,"index","California",14,"greenspotted rockfish"
2016,5482192.21161855,2869976.49055704,10472013.1137025,15.5170156175466,0.330210772439155,"index","California",14,"greenspotted rockfish"
2017,3445314.95029171,1572795.67860494,7547194.63448191,15.052525880687,0.400089290457328,"index","California",14,"greenspotted rockfish"
2018,4123151.62094412,2116197.90486006,8033454.36183027,15.2321283854354,0.340310737999811,"index","California",14,"greenspotted rockfish"
2019,2346843.28977824,912406.044819251,6036428.03338536,14.6685817021643,0.482019728454393,"index","California",14,"greenspotted rockfish"
2021,2577684.88744238,1394894.27444909,4763414.33229629,14.7624022236071,0.313308329648285,"index","California",14,"greenspotted rockfish"
2022,2628965.28617135,1405482.53978227,4917498.63855632,14.7821008994298,0.319500591795592,"index","California",14,"greenspotted rockfish"
2023,2869102.31541177,1360601.78327579,6050078.86766278,14.8695097567228,0.380656029938053,"index","California",14,"greenspotted rockfish"
2024,3703326.48739651,1876942.70468281,7306897.02889479,15.1247420243582,0.34673455204203,"index","California",14,"greenspotted rockfish"
2003,954903.471952132,437836.977916225,2082603.08456794,13.7693655378644,0.397845889249545,"index","Oregon",14,"greenspotted rockfish"
2004,2155931.99749166,933393.763330847,4979723.41407305,14.5837336694615,0.427125827442525,"index","Oregon",14,"greenspotted rockfish"
2005,395667.742417292,180221.458162144,868669.935234608,12.8883301037506,0.401225947612001,"index","Oregon",14,"greenspotted rockfish"
2006,773396.153464986,391848.123592452,1526462.86706873,13.558546684604,0.346902844176678,"index","Oregon",14,"greenspotted rockfish"
2007,837900.106011219,406803.139640965,1725838.6655355,13.6386541671215,0.368664685573886,"index","Oregon",14,"greenspotted rockfish"
2008,402823.703138734,197360.878207989,822183.896240052,12.9062542840205,0.364019486418082,"index","Oregon",14,"greenspotted rockfish"
2009,1122675.37163049,574195.418428115,2195071.48544666,13.9312251194738,0.34209814934242,"index","Oregon",14,"greenspotted rockfish"
2010,734334.047372451,352401.072330088,1530206.73167902,13.5067193094797,0.374595706501209,"index","Oregon",14,"greenspotted rockfish"
2011,715424.136845086,340640.092510133,1502558.58554087,13.4806308441883,0.378603432683848,"index","Oregon",14,"greenspotted rockfish"
2012,658532.037810272,310217.035265909,1397938.84771939,13.3977684516931,0.384058591062692,"index","Oregon",14,"greenspotted rockfish"
2013,1081331.69615028,461443.149674627,2533959.46591412,13.8937038915071,0.434492551321256,"index","Oregon",14,"greenspotted rockfish"
2014,671214.878294295,322848.249591621,1395483.52333801,13.4168446005973,0.373428761992252,"index","Oregon",14,"greenspotted rockfish"
2015,772182.709769158,322117.186450311,1851084.5193863,13.5569764716903,0.446082574573925,"index","Oregon",14,"greenspotted rockfish"
2016,1877586.50520938,928491.974451747,3796835.27865279,14.4454977362378,0.359282479483165,"index","Oregon",14,"greenspotted rockfish"
2017,1127778.61761658,497332.48306233,2557413.10626145,13.9357604308002,0.417735415467995,"index","Oregon",14,"greenspotted rockfish"
2018,1426071.22075789,685677.720251149,2965940.21740856,14.1704338231397,0.373614427687701,"index","Oregon",14,"greenspotted rockfish"
2019,764222.113570732,271305.429283838,2152686.14569266,13.5466137504655,0.528383811173776,"index","Oregon",14,"greenspotted rockfish"
2021,909146.411777517,464677.152779024,1778755.83747711,13.7202614292516,0.34243653771674,"index","Oregon",14,"greenspotted rockfish"
2022,924078.725381612,469628.934684854,1818289.77653587,13.7365525476239,0.34534021633403,"index","Oregon",14,"greenspotted rockfish"
2023,950502.988048552,418442.396167252,2159092.71757471,13.7647465845654,0.418605686209536,"index","Oregon",14,"greenspotted rockfish"
2024,1262960.42287886,592043.114323932,2694177.14887165,14.0489690650371,0.386555228335342,"index","Oregon",14,"greenspotted rockfish"
2003,66991.8864897158,24736.7189247866,181427.167810603,11.1123267938718,0.508316880748454,"index","Washington",14,"greenspotted rockfish"
2004,144339.33797467,48500.8230836127,429556.513938939,11.879922320047,0.556431792151138,"index","Washington",14,"greenspotted rockfish"
2005,25116.3999548829,8741.97169956885,72161.4720766888,10.1312762964137,0.538471761019727,"index","Washington",14,"greenspotted rockfish"
2006,56095.5118441523,21573.5371788349,145859.551123798,10.9348110855324,0.48755404746882,"index","Washington",14,"greenspotted rockfish"
2007,57185.3109612712,21363.6113569426,153071.488481023,10.9540523430124,0.502360247931955,"index","Washington",14,"greenspotted rockfish"
2008,29260.0756164144,10978.6279125011,77983.5177858074,10.2839792588638,0.500148738330204,"index","Washington",14,"greenspotted rockfish"
2009,80934.9864211796,31587.1856557309,207377.513729466,11.3014014745937,0.480057124471858,"index","Washington",14,"greenspotted rockfish"
2010,47511.9975497019,17356.0355609662,130063.683220364,10.7687375381235,0.513806350645176,"index","Washington",14,"greenspotted rockfish"
2011,47042.1984836813,17053.7462252324,129764.358455376,10.7588003179532,0.517700910539731,"index","Washington",14,"greenspotted rockfish"
2012,44236.9003003713,15939.1217684669,122773.599236592,10.6973145681984,0.520817076999851,"index","Washington",14,"greenspotted rockfish"
2013,73441.4488264204,23930.7512848924,225385.586165394,11.2042437531284,0.572114684992885,"index","Washington",14,"greenspotted rockfish"
2014,44988.9099848421,16534.350166244,122411.948535864,10.7141712935987,0.510711409673816,"index","Washington",14,"greenspotted rockfish"
2015,46900.4146679571,15566.5877256873,141305.784850752,10.7557817959296,0.562714274756096,"index","Washington",14,"greenspotted rockfish"
2016,124799.205600643,46429.476069856,335451.593188736,11.7344613695177,0.504484562302569,"index","Washington",14,"greenspotted rockfish"
2017,70177.0670154576,24251.4162436279,203073.531269995,11.1587768559507,0.542125553261432,"index","Washington",14,"greenspotted rockfish"
2018,97372.3592954171,36091.9038599483,262700.920171668,11.4862976638879,0.506373495816866,"index","Washington",14,"greenspotted rockfish"
2019,47784.0695808014,13848.6946832051,164875.994303777,10.7744475905638,0.631900045030902,"index","Washington",14,"greenspotted rockfish"
2021,63576.1369377569,24598.115910271,164318.486939104,11.0599934735399,0.484482547156972,"index","Washington",14,"greenspotted rockfish"
2022,64028.5933461379,24100.9084974748,170103.99281482,11.0670850336028,0.498519475638811,"index","Washington",14,"greenspotted rockfish"
2023,60793.4465101996,21182.9057111387,174472.907021679,11.0152372744836,0.537911656429514,"index","Washington",14,"greenspotted rockfish"
2024,83630.5464800066,30016.5970741293,233006.702501017,11.3341641208515,0.522794492890569,"index","Washington",14,"greenspotted rockfish"
