"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2004,3900723.81160302,1439303.46536374,10571534.5099663,15.1766726865984,0.508684263864935,"index","California",31,"sharpchin rockfish"
2005,1207867.26973208,458585.105767857,3181401.49546976,14.0043667753905,0.4941241837919,"index","California",31,"sharpchin rockfish"
2006,1731557.72759011,705988.976243735,4246939.06685293,14.3645319819109,0.457751819431297,"index","California",31,"sharpchin rockfish"
2007,1592898.48725417,606203.222083195,4185602.28363222,14.2810658626019,0.492914824668147,"index","California",31,"sharpchin rockfish"
2008,3342917.5839476,1107624.00900959,10089252.2030635,15.0223545117772,0.563595440446705,"index","California",31,"sharpchin rockfish"
2009,937421.213667359,373922.244541519,2350110.3362039,13.7508879945404,0.468929454471342,"index","California",31,"sharpchin rockfish"
2010,395761.872327765,161962.153531989,967062.095512597,12.8885679768581,0.455850218247539,"index","California",31,"sharpchin rockfish"
2011,2556549.40709029,1096060.45445677,5963124.42832639,14.7541690193824,0.43211820314975,"index","California",31,"sharpchin rockfish"
2012,1524089.42733637,622243.994097038,3733018.88737275,14.2369076928617,0.457059482550572,"index","California",31,"sharpchin rockfish"
2013,1763806.69174193,700452.237525476,4441436.37376909,14.3829849243637,0.471183895529494,"index","California",31,"sharpchin rockfish"
2014,2235816.76431846,999151.152134501,5003123.49430645,14.62011716192,0.410954394391888,"index","California",31,"sharpchin rockfish"
2015,2739613.08974625,1207173.0786504,6217401.64210754,14.8233272602716,0.418137976617425,"index","California",31,"sharpchin rockfish"
2016,1395637.00697303,632018.084622157,3081878.0389759,14.1488615048342,0.404185088835694,"index","California",31,"sharpchin rockfish"
2017,2340149.66893538,1035764.52684571,5287206.05029384,14.665725446372,0.415862264573999,"index","California",31,"sharpchin rockfish"
2018,1737584.60655347,728619.20897596,4143728.61398332,14.3680065496548,0.443426526749401,"index","California",31,"sharpchin rockfish"
2019,1902123.64523525,715346.010732578,5057796.23773647,14.4584815279847,0.498968297369194,"index","California",31,"sharpchin rockfish"
2021,2506137.3725138,1142718.16151973,5496302.361693,14.7342532303794,0.400687411631215,"index","California",31,"sharpchin rockfish"
2022,1528103.62296288,602121.563916549,3878121.66586995,14.2395380624844,0.475173744267341,"index","California",31,"sharpchin rockfish"
2023,1214815.73045662,503594.124302047,2930489.43136539,14.0101029610793,0.449282259435175,"index","California",31,"sharpchin rockfish"
2024,5121984.38251531,2236213.6732079,11731760.8460449,15.449052496638,0.422843396110849,"index","California",31,"sharpchin rockfish"
2003,31770969.7929253,14458233.0328861,69814514.628935,17.2740635312103,0.401685422328111,"index","Oregon",31,"sharpchin rockfish"
2004,14220553.3918657,5640076.7472458,35854855.8527426,16.4701988980284,0.471840643131033,"index","Oregon",31,"sharpchin rockfish"
2005,4554156.61304554,1837510.99569022,11287193.6575029,15.3315509152309,0.4630842343481,"index","Oregon",31,"sharpchin rockfish"
2006,6369968.3222898,2775312.26609975,14620515.65246,15.667105054583,0.423901272666471,"index","Oregon",31,"sharpchin rockfish"
2007,6158724.68351381,2432038.01618471,15595927.9727154,15.6333802821785,0.474059796969002,"index","Oregon",31,"sharpchin rockfish"
2008,13365877.4902383,4632273.43064873,38565659.7691472,16.4082155612352,0.540651380486854,"index","Oregon",31,"sharpchin rockfish"
2009,3550411.51793932,1481349.02919488,8509420.6012794,15.0825740752796,0.445982857537666,"index","Oregon",31,"sharpchin rockfish"
2010,1483396.34199223,639688.57300697,3439899.97678443,14.2098448423197,0.429144676496874,"index","Oregon",31,"sharpchin rockfish"
2011,9268360.58750707,4236369.65504068,20277387.2383498,16.0421170705004,0.399446025366556,"index","Oregon",31,"sharpchin rockfish"
2012,5695566.05318512,2430447.65906764,13347118.3981963,15.5551985446888,0.434504170085633,"index","Oregon",31,"sharpchin rockfish"
2013,6233848.81791452,2576085.26686865,15085242.5517155,15.6455044877986,0.450887377838673,"index","Oregon",31,"sharpchin rockfish"
2014,7817574.71491977,3667385.71676056,16664315.9851034,15.8718849256615,0.386178166635787,"index","Oregon",31,"sharpchin rockfish"
2015,9659171.90580603,4493878.16952334,20761488.9381412,16.0834184784775,0.39041118241902,"index","Oregon",31,"sharpchin rockfish"
2016,4924572.04162904,2336926.35885906,10377481.3875755,15.409747933712,0.380313535115376,"index","Oregon",31,"sharpchin rockfish"
2017,8244846.7326855,3868438.9771855,17572332.934907,15.9250989246806,0.386097556937587,"index","Oregon",31,"sharpchin rockfish"
2018,6283755.48325893,2801441.68879417,14094736.6962268,15.6534783665979,0.41216759158804,"index","Oregon",31,"sharpchin rockfish"
2019,6377718.08173067,2488148.40040617,16347613.3189622,15.6683209239024,0.480249409580526,"index","Oregon",31,"sharpchin rockfish"
2021,8714899.01171872,4152372.02533738,18290621.4378239,15.9805446489998,0.378248964550076,"index","Oregon",31,"sharpchin rockfish"
2022,5714842.01520352,2326901.95968485,14035580.2799524,15.558577210945,0.458441536819494,"index","Oregon",31,"sharpchin rockfish"
2023,4511851.95126004,1887382.66054271,10785734.3694339,15.322218259401,0.444659531859959,"index","Oregon",31,"sharpchin rockfish"
2024,18679425.1790501,8548583.16511037,40816228.6405298,16.742933218292,0.398811972546131,"index","Oregon",31,"sharpchin rockfish"
2003,20825382.8879588,9319811.10359403,46534910.1617348,16.8516831318246,0.410227034560328,"index","Washington",31,"sharpchin rockfish"
2004,9368802.53874026,3568382.02927336,24597831.8156084,16.0528958486882,0.492495279692439,"index","Washington",31,"sharpchin rockfish"
2005,3010639.21179828,1185830.96213369,7643541.7467161,14.917662976903,0.475370294343313,"index","Washington",31,"sharpchin rockfish"
2006,4200658.0674704,1751349.43227572,10075389.7963557,15.2507517537112,0.446362590181627,"index","Washington",31,"sharpchin rockfish"
2007,4080794.99961347,1576961.27961204,10560112.061196,15.2218023802454,0.485106907726909,"index","Washington",31,"sharpchin rockfish"
2008,8880075.42648614,3026934.26101562,26051355.1931665,15.9993206089059,0.549122201818134,"index","Washington",31,"sharpchin rockfish"
2009,2348098.69231195,950039.940442853,5803511.23581919,14.6691164915476,0.461670313036683,"index","Washington",31,"sharpchin rockfish"
2010,980072.748106664,410657.09172897,2339038.11946173,13.7953820806535,0.443818493081666,"index","Washington",31,"sharpchin rockfish"
2011,6102553.88146046,2691734.95627161,13835375.5035792,15.624217910618,0.417620633970954,"index","Washington",31,"sharpchin rockfish"
2012,3761923.659578,1554500.50064095,9103933.78108118,15.1404409961274,0.450914492591931,"index","Washington",31,"sharpchin rockfish"
2013,4093032.31143331,1672422.10560907,10017156.222852,15.2247966497589,0.456647755033028,"index","Washington",31,"sharpchin rockfish"
2014,5126580.73698188,2356733.03930695,11151806.1717004,15.4499494719163,0.396518795987526,"index","Washington",31,"sharpchin rockfish"
2015,6340291.42702236,2890344.6409269,13908132.2034599,15.6624352917643,0.40079766366432,"index","Washington",31,"sharpchin rockfish"
2016,3232786.58106184,1471368.32852058,7102850.37139654,14.988855041866,0.401615379951222,"index","Washington",31,"sharpchin rockfish"
2017,5411485.15443703,2413725.51944096,12132353.6337615,15.5040341333775,0.411921937953655,"index","Washington",31,"sharpchin rockfish"
2018,4136299.59554323,1775152.09069689,9638032.9515171,15.2353121286068,0.431597454421979,"index","Washington",31,"sharpchin rockfish"
2019,4161636.82242024,1610073.14002984,10756791.4842695,15.2414190217776,0.484513422057427,"index","Washington",31,"sharpchin rockfish"
2021,5711406.32916526,2606567.1441662,12514606.5505494,15.5579758436304,0.400227354523225,"index","Washington",31,"sharpchin rockfish"
2022,3774935.29851493,1494829.35645533,9532952.00314045,15.1438938010521,0.472647044999982,"index","Washington",31,"sharpchin rockfish"
2023,2978237.83681371,1218687.85342434,7278238.30171574,14.9068423536488,0.455904829254564,"index","Washington",31,"sharpchin rockfish"
2024,12306864.9551856,5405209.52420906,28020916.5522289,16.3256677910859,0.4198005802075,"index","Washington",31,"sharpchin rockfish"
