"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2005,68824.9849603085,27391.9379951822,172929.661114881,11.13932211149,0.470068890769839,"index","California",36,"yelloweye rockfish"
2006,82903.3555681559,31008.237436413,221649.694812681,11.325430817604,0.501755467670278,"index","California",36,"yelloweye rockfish"
2007,70488.418215815,26172.3593689719,189842.154943742,11.1632036946781,0.505491200629305,"index","California",36,"yelloweye rockfish"
2008,134200.769647786,53961.6611442959,333752.634595494,11.8070922385836,0.464836676177332,"index","California",36,"yelloweye rockfish"
2009,109025.490817107,39513.9993166821,300818.895922107,11.5993369945775,0.517829256763317,"index","California",36,"yelloweye rockfish"
2010,87324.8491001993,35101.0345410622,217247.991977328,11.3773903416483,0.465010819440276,"index","California",36,"yelloweye rockfish"
2011,89075.5572143981,33791.9740337284,234802.941229062,11.3972402460189,0.494530335768105,"index","California",36,"yelloweye rockfish"
2012,124153.832478768,46990.3086172961,328028.790887582,11.7292766602043,0.495713190686067,"index","California",36,"yelloweye rockfish"
2013,126646.050096842,47888.2718402386,334930.065103219,11.7491514673939,0.496195628289598,"index","California",36,"yelloweye rockfish"
2014,297146.001162443,126643.665067865,697198.284331989,12.6019788834014,0.435133632634717,"index","California",36,"yelloweye rockfish"
2015,86176.6707523391,30917.3792898579,240202.072508559,11.3641547790978,0.523010139900955,"index","California",36,"yelloweye rockfish"
2016,184800.277495245,85426.9656483078,399770.052736222,12.1270309397862,0.393687771270683,"index","California",36,"yelloweye rockfish"
2017,63378.3291169532,26748.7432374337,150168.273926061,11.0568772699588,0.440127730571012,"index","California",36,"yelloweye rockfish"
2018,91146.7718237072,42009.1014701082,197760.335811856,11.4202263633931,0.395203582333423,"index","California",36,"yelloweye rockfish"
2019,90094.4126521507,28399.0089109714,285819.945920724,11.4086134289338,0.589043427328795,"index","California",36,"yelloweye rockfish"
2021,121478.020048139,52655.5644152751,280253.55949912,11.7074886204439,0.426518766753046,"index","California",36,"yelloweye rockfish"
2022,104406.130035443,44986.8031977081,242307.503848887,11.5560436695215,0.429558508571042,"index","California",36,"yelloweye rockfish"
2023,80842.1796968513,31088.9114140754,210218.297163634,11.3002541342522,0.487584288982746,"index","California",36,"yelloweye rockfish"
2024,90164.3524181405,41438.9662275483,196182.75229989,11.4093894219289,0.39664631477174,"index","California",36,"yelloweye rockfish"
2003,521360.916087498,246784.115488061,1101437.19860586,13.1641978181159,0.381603242178555,"index","Oregon",36,"yelloweye rockfish"
2004,173557.807941204,58858.7582297458,511772.820278983,12.0642660098556,0.551729569438296,"index","Oregon",36,"yelloweye rockfish"
2005,212078.933050296,90597.1880102856,496455.517346139,12.2647138100671,0.433954584186575,"index","Oregon",36,"yelloweye rockfish"
2006,258511.174402561,109869.729290156,608247.856099696,12.4626941998592,0.436560846437496,"index","Oregon",36,"yelloweye rockfish"
2007,221502.091094092,89092.9503034937,550696.505076134,12.3081873090281,0.46467783441752,"index","Oregon",36,"yelloweye rockfish"
2008,401431.861003126,174363.337031294,924205.407926507,12.9027930868907,0.42546523740021,"index","Oregon",36,"yelloweye rockfish"
2009,342398.421039356,131474.93427358,891703.6496576,12.7437303117886,0.48835530693261,"index","Oregon",36,"yelloweye rockfish"
2010,270851.856273274,120314.24703862,609742.65186674,12.5093272945729,0.414020347707577,"index","Oregon",36,"yelloweye rockfish"
2011,278441.708428125,118196.641308219,655938.98552667,12.5369640109775,0.437181014301265,"index","Oregon",36,"yelloweye rockfish"
2012,377434.141411473,151664.022644615,939290.206200222,12.8411513726142,0.465176097012587,"index","Oregon",36,"yelloweye rockfish"
2013,374913.923555321,155096.462385662,906277.602426085,12.834451741419,0.450339500154004,"index","Oregon",36,"yelloweye rockfish"
2014,876869.629830451,417340.34392785,1842382.02442254,13.6841136056068,0.378811177695641,"index","Oregon",36,"yelloweye rockfish"
2015,269883.041102081,109140.704709044,667366.552824465,12.5057439630271,0.461922143734118,"index","Oregon",36,"yelloweye rockfish"
2016,519060.54237621,272674.610367005,988078.231006749,13.159775807322,0.328445498249975,"index","Oregon",36,"yelloweye rockfish"
2017,186452.023382192,90376.8762013521,384659.86527197,12.1359292376918,0.369489196728894,"index","Oregon",36,"yelloweye rockfish"
2018,255709.214776104,132436.8882106,493723.489013377,12.4517961980805,0.3356871390126,"index","Oregon",36,"yelloweye rockfish"
2019,269055.699312709,93404.0681679217,775030.153959743,12.5026736977919,0.539797428150235,"index","Oregon",36,"yelloweye rockfish"
2021,354079.468462192,160982.953007144,778792.211501455,12.7772766541038,0.402161929455676,"index","Oregon",36,"yelloweye rockfish"
2022,307089.426908825,146095.531343903,645494.870730872,12.6348942770144,0.379026488184052,"index","Oregon",36,"yelloweye rockfish"
2023,248009.321246313,99354.6400272453,619081.538700053,12.4212216101114,0.466728300412749,"index","Oregon",36,"yelloweye rockfish"
2024,263256.051738919,133791.574030885,517997.85808011,12.4808824182939,0.345334900690809,"index","Oregon",36,"yelloweye rockfish"
2003,569359.541133917,275881.888793328,1175032.86822525,13.2522673960397,0.369669691791375,"index","Washington",36,"yelloweye rockfish"
2004,195881.332252036,67064.2403737704,572130.484308582,12.1852643071615,0.546876404393368,"index","Washington",36,"yelloweye rockfish"
2005,235544.960550593,99988.974682742,554875.461187787,12.3696570895057,0.437172259564506,"index","Washington",36,"yelloweye rockfish"
2006,288520.637705536,119444.052404035,696930.125080026,12.5725218968797,0.449966705425553,"index","Washington",36,"yelloweye rockfish"
2007,248018.814082543,99047.574524468,621048.344033051,12.4212598855057,0.468327136776303,"index","Washington",36,"yelloweye rockfish"
2008,440643.944001053,197392.027298956,983662.248378104,12.995992445102,0.40972458413876,"index","Washington",36,"yelloweye rockfish"
2009,383292.139287362,151190.564224721,971706.566430426,12.8565527431682,0.474629337909692,"index","Washington",36,"yelloweye rockfish"
2010,301627.607064114,138281.753297999,657926.379825126,12.6169484462853,0.397915410257582,"index","Washington",36,"yelloweye rockfish"
2011,311084.439758829,128871.916938656,750927.98306189,12.6478196647876,0.449623244910158,"index","Washington",36,"yelloweye rockfish"
2012,416929.215582199,173806.92270833,1000132.60747788,12.940671739567,0.446422191420444,"index","Washington",36,"yelloweye rockfish"
2013,409900.84358534,176011.264050456,954590.619403817,12.9236705645175,0.431317768554217,"index","Washington",36,"yelloweye rockfish"
2014,957549.514243148,465235.910613533,1970830.39230165,13.7721327107032,0.36828881848105,"index","Washington",36,"yelloweye rockfish"
2015,301758.646136727,119773.481545432,760254.100852288,12.6173827918607,0.471450095530755,"index","Washington",36,"yelloweye rockfish"
2016,556631.048745056,284588.098332907,1088724.81401023,13.2296579093874,0.342281679584052,"index","Washington",36,"yelloweye rockfish"
2017,203370.559485549,95664.3988719421,432340.399910208,12.2227850101615,0.384794575558061,"index","Washington",36,"yelloweye rockfish"
2018,274102.63839407,140560.656763814,534518.393015449,12.521257907907,0.340752951505615,"index","Washington",36,"yelloweye rockfish"
2019,295150.612141293,108003.65702798,806582.723627697,12.5952410546673,0.512928143421981,"index","Washington",36,"yelloweye rockfish"
2021,384871.477882986,177468.940443636,834659.03451922,12.8606647338578,0.394963300751372,"index","Washington",36,"yelloweye rockfish"
2022,334929.128175879,162087.214302517,692081.243936291,12.7216742307418,0.37030496847073,"index","Washington",36,"yelloweye rockfish"
2023,274958.267220606,116664.348766689,648030.435280196,12.5243746095712,0.4374153502042,"index","Washington",36,"yelloweye rockfish"
2024,286331.536096616,147838.38667756,554563.333691279,12.5649056355497,0.337266738864868,"index","Washington",36,"yelloweye rockfish"
