"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2019,7064492.55679162,3873103.48338929,12885546.513023,15.7705917465802,0.306651078284979,"index","Oregon",6,"canary rockfish"
2021,2564539.62652554,1498131.9712324,4390042.81485926,14.757289537642,0.27427034599479,"index","Oregon",6,"canary rockfish"
2022,3729585.48798116,2180303.04073047,6379758.9840995,15.1318076562171,0.27389953378626,"index","Oregon",6,"canary rockfish"
2023,3908473.05546764,2334345.58491742,6544087.44104483,15.1786573327893,0.26297176400664,"index","Oregon",6,"canary rockfish"
2024,2788501.72269455,1669868.81944247,4656498.62248854,14.8410149925969,0.261616726922507,"index","Oregon",6,"canary rockfish"
2003,3714922.64009482,2150182.73999341,6418361.54908926,15.127868412255,0.278987279730834,"index","Washington",6,"canary rockfish"
2004,3743215.66193194,2019205.014263,6939198.04713179,15.1354556026277,0.314924750086542,"index","Washington",6,"canary rockfish"
2005,3068297.53835096,1783722.87862264,5277977.81632998,14.9366334179765,0.276750072600272,"index","Washington",6,"canary rockfish"
2006,3488372.78733082,1752048.99353792,6945436.31386574,15.0649459354018,0.351358201680314,"index","Washington",6,"canary rockfish"
2007,3208666.22395124,1820841.98350176,5654273.69865759,14.9813659022022,0.289064659503919,"index","Washington",6,"canary rockfish"
2008,5208764.10810475,2676947.27987837,10135135.5470523,15.4658531702546,0.339631517175356,"index","Washington",6,"canary rockfish"
2009,1631608.1375689,820658.788573814,3243912.27102739,14.305076673891,0.35062581859923,"index","Washington",6,"canary rockfish"
2010,3312139.74412446,1909630.21746835,5744708.88879858,15.0131049868715,0.280966800081869,"index","Washington",6,"canary rockfish"
2011,3161393.67268618,1780886.31130752,5612042.66114122,14.9665235239956,0.292812420268048,"index","Washington",6,"canary rockfish"
2012,3703876.64989067,2173290.06633753,6312411.97394527,15.1248905723283,0.272014098026285,"index","Washington",6,"canary rockfish"
2013,2931804.70533676,1572574.74097954,5465863.46979016,14.8911287317678,0.317813970164395,"index","Washington",6,"canary rockfish"
2014,6801604.76216826,4289738.05307641,10784301.2250067,15.7326691367405,0.235174172191579,"index","Washington",6,"canary rockfish"
2015,4936225.96992779,3135252.51602706,7771727.06237586,15.4121116234887,0.231581473377288,"index","Washington",6,"canary rockfish"
2016,5735934.84066255,3663608.54782102,8980475.96157476,15.5622613014799,0.228729784492239,"index","Washington",6,"canary rockfish"
2017,5372671.20226995,3437722.00096708,8396721.96867011,15.4968357733978,0.227818559906554,"index","Washington",6,"canary rockfish"
2018,3910360.98470294,2396750.68561743,6379855.4945434,15.1791402511534,0.249757525145448,"index","Washington",6,"canary rockfish"
2019,9174458.93991846,5044740.27710262,16684842.4729196,16.03193397904,0.305147061150689,"index","Washington",6,"canary rockfish"
2021,3489540.38731157,2011824.3849125,6052661.55733978,15.0652805913261,0.280988871794877,"index","Washington",6,"canary rockfish"
2022,5012342.23402273,2893535.19609835,8682657.3614327,15.4274138755924,0.280323677452619,"index","Washington",6,"canary rockfish"
2023,5200725.38841603,3135728.54346951,8625601.41631023,15.4643086715951,0.258135649569936,"index","Washington",6,"canary rockfish"
2024,3757048.20662865,2261043.77565191,6242873.92350983,15.1391441556233,0.259089987043401,"index","Washington",6,"canary rockfish"
