"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2017,852715.209855469,401614.26882186,1810501.48255908,13.656180901859,0.384156816724541,"index","California",35,"widow rockfish"
2018,1302527.94675727,643125.492576361,2638021.77283815,14.0798175086231,0.360069043466506,"index","California",35,"widow rockfish"
2019,1332811.80017067,588218.318966595,3019945.54980028,14.102801404025,0.417328053856059,"index","California",35,"widow rockfish"
2021,312352.128358964,122959.658626886,793462.288199959,12.6518864469179,0.475659171473042,"index","California",35,"widow rockfish"
2022,305576.495712337,120022.039987451,777998.730413137,12.6299554213806,0.476807103237779,"index","California",35,"widow rockfish"
2023,522181.706295784,252448.586456633,1080115.90881622,13.1657709026454,0.370827229177311,"index","California",35,"widow rockfish"
2024,1117437.52052289,564413.023108413,2212327.78328805,13.9265486938602,0.348479424264963,"index","California",35,"widow rockfish"
2003,1232631.45768243,505823.410306402,3003776.17862318,14.0246618385885,0.454456790913405,"index","Oregon",35,"widow rockfish"
2004,625589.95911799,202098.590748801,1936494.43818088,13.3464504180812,0.576510332162082,"index","Oregon",35,"widow rockfish"
2005,639506.891330435,268268.33252988,1524477.60122252,13.3684526760656,0.443227367211334,"index","Oregon",35,"widow rockfish"
2006,715108.073712688,331635.562479478,1541992.521145,13.4801889622995,0.392046500218682,"index","Oregon",35,"widow rockfish"
2007,897065.677998057,421255.86400866,1910304.16285331,13.7068843579793,0.385664574907753,"index","Oregon",35,"widow rockfish"
2008,385139.971144898,151640.822542557,978185.127767059,12.8613621086128,0.475565940006156,"index","Oregon",35,"widow rockfish"
2009,1228296.01977883,601186.413524986,2509556.23457682,14.0211384170911,0.364536330794036,"index","Oregon",35,"widow rockfish"
2010,1317881.3208009,621006.074997914,2796770.02470832,14.0915359450744,0.383904912302723,"index","Oregon",35,"widow rockfish"
2011,1512093.14226448,752056.681904264,3040230.51173996,14.2290054358511,0.356352701578257,"index","Oregon",35,"widow rockfish"
2012,807811.567949514,401338.804549058,1625956.72762385,13.6020841023227,0.356905973351196,"index","Oregon",35,"widow rockfish"
2013,1086967.72622589,419728.733430003,2814910.54520267,13.898902474978,0.485487781242647,"index","Oregon",35,"widow rockfish"
2014,1054613.60336197,505969.448752493,2198175.90792953,13.8686850050679,0.374728026828,"index","Oregon",35,"widow rockfish"
2015,561578.838094496,242881.039124669,1298457.84805658,13.2385074495281,0.427650918391025,"index","Oregon",35,"widow rockfish"
2016,3413684.91522633,1814715.73796453,6421526.22399951,15.0433028861108,0.322385255995055,"index","Oregon",35,"widow rockfish"
2017,1362985.58679065,668934.379795375,2777147.90256006,14.1251881360011,0.363142840541026,"index","Oregon",35,"widow rockfish"
2018,2069499.65368365,1059040.5417883,4044065.02641037,14.5428174228279,0.341814197186967,"index","Oregon",35,"widow rockfish"
2019,2062799.50176519,919030.985241313,4630030.81812895,14.5395745996256,0.412507315938108,"index","Oregon",35,"widow rockfish"
2021,506280.628795668,204944.270909459,1250681.82660726,13.1348463968975,0.461413083143493,"index","Oregon",35,"widow rockfish"
2022,496540.668072567,202214.914968952,1219260.38486235,13.1154206686247,0.458342260069912,"index","Oregon",35,"widow rockfish"
2023,821847.565924903,398865.647612967,1693385.79458736,13.6193102139279,0.368848766220529,"index","Oregon",35,"widow rockfish"
2024,1743015.06476622,890048.82026434,3413409.96901686,14.3711269674747,0.342912103662419,"index","Oregon",35,"widow rockfish"
2003,375721.588676071,149375.120599352,945048.356318336,12.8366036924506,0.470614608584145,"index","Washington",35,"widow rockfish"
2004,186893.270001695,58197.7768725771,600179.186370005,12.1382929842437,0.595261218329571,"index","Washington",35,"widow rockfish"
2005,190385.65862379,74335.3350210012,487610.622853505,12.1568070761485,0.479838095812745,"index","Washington",35,"widow rockfish"
2006,216588.532763653,91904.0801802408,510429.922509554,12.2857546701515,0.437382508817109,"index","Washington",35,"widow rockfish"
2007,270910.551406386,116313.840922212,630987.045749745,12.5095439767661,0.431383760875484,"index","Washington",35,"widow rockfish"
2008,113314.777548625,41145.9020975127,312066.041970936,11.6379248670073,0.51686931921163,"index","Washington",35,"widow rockfish"
2009,378874.578116032,173182.596631265,828870.502780569,12.8449605008419,0.399425049796251,"index","Washington",35,"widow rockfish"
2010,401697.638756698,176593.089173744,913744.664288354,12.9034549422039,0.419319699214755,"index","Washington",35,"widow rockfish"
2011,460468.095253176,210178.565283111,1008812.98937635,13.0399988494395,0.400153317287341,"index","Washington",35,"widow rockfish"
2012,241260.020233577,107760.925341937,540143.815380303,12.3936305529856,0.411211716762306,"index","Washington",35,"widow rockfish"
2013,328731.879321776,119347.803975226,905459.881816165,12.7029977410212,0.516948534405693,"index","Washington",35,"widow rockfish"
2014,326998.684988393,147025.676541978,727275.279387059,12.6977114284291,0.407838569419066,"index","Washington",35,"widow rockfish"
2015,166171.712566209,65849.830440107,419333.472427116,12.0207769457516,0.472276440192931,"index","Washington",35,"widow rockfish"
2016,1068650.98516415,519925.333557419,2196497.94765422,13.8819076494808,0.367592039562327,"index","Washington",35,"widow rockfish"
2017,412994.320499423,181833.304866269,938025.676265542,12.9311891200312,0.418550283306565,"index","Washington",35,"widow rockfish"
2018,632932.854624889,294986.120068883,1358043.55259178,13.3581196206578,0.389515339607555,"index","Washington",35,"widow rockfish"
2019,655098.671983763,276339.202322115,1552998.15020326,13.3925411475217,0.440394196171466,"index","Washington",35,"widow rockfish"
2021,150227.109671362,56610.9355174884,398654.151780262,11.9199034925142,0.497940802821034,"index","Washington",35,"widow rockfish"
2022,147278.357093584,54884.7933036464,395208.092488965,11.9000796608582,0.503625611756018,"index","Washington",35,"widow rockfish"
2023,251233.652353255,113058.028246978,558282.760220025,12.4341386709779,0.407396353749715,"index","Washington",35,"widow rockfish"
2024,544981.957556606,258319.523197766,1149759.53186027,13.2085079676967,0.380902615525733,"index","Washington",35,"widow rockfish"
