"year","est","lwr","upr","log_est","se","type","index","index_id","common_name"
2010,73315.0702747151,29071.9908110344,184889.282757556,11.2025214639419,0.47194285031683,"index","Oregon",4,"blackgill rockfish"
2011,86836.747777145,36517.4159519575,206493.821316162,11.3717851725441,0.441967609730165,"index","Oregon",4,"blackgill rockfish"
2012,75993.9481252416,29864.6363023953,193375.204478841,11.2384089861668,0.476528480368207,"index","Oregon",4,"blackgill rockfish"
2013,67698.727384733,23209.6920108784,197465.683188053,11.1228226608615,0.546182195080387,"index","Oregon",4,"blackgill rockfish"
2014,196595.753516661,71342.465909572,541751.533368266,12.1889048868519,0.51718188238999,"index","Oregon",4,"blackgill rockfish"
2015,109506.805000181,43234.6313056018,277364.23277406,11.6037419724281,0.474164258161888,"index","Oregon",4,"blackgill rockfish"
2016,127436.536840741,50043.512356081,324519.006707731,11.7553737693931,0.476909587971874,"index","Oregon",4,"blackgill rockfish"
2017,182535.143826562,80019.5230968225,416386.869632654,12.1146980023783,0.420758792656167,"index","Oregon",4,"blackgill rockfish"
2018,243183.067796248,107559.228216085,549818.04391518,12.4015698041021,0.416218295621812,"index","Oregon",4,"blackgill rockfish"
2019,93661.8310450984,25050.9568302772,350187.765447659,11.4474460324621,0.67285865468113,"index","Oregon",4,"blackgill rockfish"
2021,235097.116604462,95643.8809146652,577879.66890475,12.3677539699037,0.458869131211329,"index","Oregon",4,"blackgill rockfish"
2022,310257.139266081,122910.759932652,783165.709156115,12.6451567141352,0.472428513692441,"index","Oregon",4,"blackgill rockfish"
2023,142363.054403534,57507.2525154619,352429.274092941,11.8661357948838,0.462492909307827,"index","Oregon",4,"blackgill rockfish"
2024,395185.553216041,120923.402976616,1291492.11506121,12.8871106885603,0.604193805102255,"index","Oregon",4,"blackgill rockfish"
2003,2942.38380879365,586.439002706859,14763.0400404638,7.98697535111389,0.822926698325179,"index","Washington",4,"blackgill rockfish"
2004,18734.7212186703,3744.01143074187,93746.9838524897,9.8381338308753,0.821556392311761,"index","Washington",4,"blackgill rockfish"
2005,3642.03383469509,718.311924786682,18466.0869398806,8.20029755038583,0.82827728103502,"index","Washington",4,"blackgill rockfish"
2006,4358.01942041603,846.799364679314,22428.3744897656,8.37977297176266,0.835887391648833,"index","Washington",4,"blackgill rockfish"
2007,6120.52886741392,1265.76092967069,29595.5363597714,8.71940378801681,0.804083674342388,"index","Washington",4,"blackgill rockfish"
2008,9259.41577054556,2226.93476024164,38499.9066620725,9.13339623391612,0.727061758907512,"index","Washington",4,"blackgill rockfish"
2009,16846.3386052815,3892.39957694036,72911.0973305773,9.73188861871376,0.747517569716151,"index","Washington",4,"blackgill rockfish"
2010,4941.54433397093,1095.99089680147,22280.1671764465,8.50543317953982,0.76839116931929,"index","Washington",4,"blackgill rockfish"
2011,6021.78391242704,1391.53091081617,26058.983818546,8.70313882537346,0.747452015539337,"index","Washington",4,"blackgill rockfish"
2012,5123.84024568525,1134.57735192155,23139.6641391086,8.54165948487354,0.769220257801346,"index","Washington",4,"blackgill rockfish"
2013,4609.05294878957,928.678595267368,22874.8344077316,8.43577768078417,0.817369596055625,"index","Washington",4,"blackgill rockfish"
2014,13061.2714708411,2749.57951633109,62044.6913507137,9.47740675420503,0.795016383300169,"index","Washington",4,"blackgill rockfish"
2015,7418.64073245553,1644.55915731056,33465.6434051617,8.91175112968412,0.768648558728823,"index","Washington",4,"blackgill rockfish"
2016,8589.58049109045,1933.52762988188,38158.6959879279,9.05830517689289,0.760832233461308,"index","Washington",4,"blackgill rockfish"
2017,12760.5711414001,2930.75631690372,55559.7798819254,9.45411531619488,0.750574770996303,"index","Washington",4,"blackgill rockfish"
2018,16873.7046096556,4014.39342258424,70925.2624947318,9.73351174892197,0.732600304440601,"index","Washington",4,"blackgill rockfish"
2019,6400.16193437662,1083.31669591572,37811.7248083381,8.76407857127401,0.906290093268918,"index","Washington",4,"blackgill rockfish"
2021,16177.391656939,3659.19844862907,71520.5814869235,9.69136996976413,0.758366267025576,"index","Washington",4,"blackgill rockfish"
2022,21329.6759127383,4752.78317775294,95723.9279654133,9.96785461738552,0.766018647093595,"index","Washington",4,"blackgill rockfish"
2023,9730.71091593008,2194.57556808963,43145.8074655524,9.1830422368409,0.759860030507286,"index","Washington",4,"blackgill rockfish"
2024,26423.6951746896,5128.65420573163,136139.353264374,10.182016431078,0.83645305644664,"index","Washington",4,"blackgill rockfish"
